employee_id,month,department,overtime,performance_rating,job_satisfaction,environment_satisfaction,years_with_manager,complaint_from_team,complaint_about_job,volunteering,behavioral_change_flag,true_simulated_risk_pct,left_company
138,2025-09-01,Operations,1,2,3.2,1.9,4.5,0,1,1,0,8.9,1
139,2025-01-01,Engineering,0,3,3.2,2.8,1.8,0,0,1,1,4.2,0
139,2025-02-01,Engineering,0,2,2.9,3.3,1.9,0,0,0,1,5.6,0
139,2025-03-01,Engineering,1,2,2.4,2.4,2.0,0,0,0,0,10.9,0
139,2025-04-01,Engineering,1,4,2.3,3.2,2.0,1,1,0,1,44.9,1
140,2025-01-01,Operations,0,2,2.5,2.8,0.5,0,1,1,0,5.9,1
141,2025-01-01,Sales,0,3,1.8,3.3,0.4,0,0,0,0,6.2,0
141,2025-02-01,Sales,0,5,2.5,3.8,0.5,0,0,1,0,3.5,0
141,2025-03-01,Sales,1,2,2.0,2.3,0.6,0,0,0,0,14.7,0
141,2025-04-01,Sales,0,3,2.0,2.7,0.7,0,0,1,1,7.3,0
141,2025-05-01,Sales,0,5,2.6,2.8,0.7,1,0,1,0,7.0,0
141,2025-06-01,Sales,1,4,2.1,2.6,0.8,1,0,0,0,24.8,0
141,2025-07-01,Sales,1,2,1.4,2.7,0.9,0,0,0,0,15.3,0
141,2025-08-01,Sales,0,4,3.0,2.7,1.0,0,0,1,0,3.3,0
141,2025-09-01,Sales,1,4,2.8,2.2,1.1,0,0,0,0,14.5,0
141,2025-10-01,Sales,0,4,1.9,2.5,1.1,0,0,0,0,8.0,0
141,2025-11-01,Sales,1,4,1.7,3.1,1.2,1,0,0,1,36.1,0
141,2025-12-01,Sales,0,5,1.8,2.5,1.3,0,1,0,0,17.0,0
142,2025-01-01,Engineering,0,3,2.7,2.9,0.4,0,0,0,0,5.2,1
143,2025-01-01,Engineering,0,4,2.8,2.0,0.6,0,0,0,0,7.2,0
143,2025-02-01,Engineering,1,1,2.7,2.0,0.7,0,0,0,0,11.1,0
143,2025-03-01,Engineering,1,3,3.6,3.0,0.8,0,0,1,0,5.2,1
144,2025-01-01,Engineering,0,3,1.5,2.3,5.8,0,1,0,0,9.4,0
144,2025-02-01,Engineering,1,4,2.4,2.4,5.9,0,0,0,0,9.4,0
144,2025-03-01,Engineering,0,4,2.5,2.8,6.0,0,0,0,0,3.4,0
144,2025-04-01,Engineering,1,3,2.0,2.0,6.0,0,0,0,0,10.2,0
144,2025-05-01,Engineering,0,4,2.7,3.0,6.1,0,0,0,0,3.0,0
144,2025-06-01,Engineering,1,3,2.5,2.6,6.2,1,0,0,0,11.4,0
144,2025-07-01,Engineering,0,4,1.7,2.7,6.3,0,0,0,0,4.5,0
144,2025-08-01,Engineering,0,2,2.6,1.8,6.4,0,0,0,1,5.6,0
144,2025-09-01,Engineering,0,2,2.4,3.1,6.5,1,0,1,0,2.3,0
144,2025-10-01,Engineering,0,2,2.1,2.4,6.5,1,1,1,1,10.6,0
144,2025-11-01,Engineering,1,4,2.7,2.2,6.6,0,0,0,0,8.3,0
144,2025-12-01,Engineering,0,4,1.3,2.7,6.7,1,0,1,1,8.6,0
145,2025-01-01,Engineering,0,3,3.9,4.0,4.5,0,0,1,0,0.9,0
145,2025-02-01,Engineering,0,3,3.2,2.9,4.6,0,0,1,0,1.6,0
145,2025-03-01,Engineering,0,2,3.3,2.7,4.7,0,0,0,0,2.3,0
145,2025-04-01,Engineering,0,4,3.6,3.8,4.8,0,0,0,0,2.0,0
145,2025-05-01,Engineering,0,2,3.8,4.0,4.8,0,0,1,0,0.8,0
145,2025-06-01,Engineering,1,3,3.3,3.1,4.9,0,0,1,0,3.5,0
145,2025-07-01,Engineering,0,3,3.8,3.1,5.0,0,0,1,0,1.2,0
145,2025-08-01,Engineering,0,4,2.6,4.7,5.1,1,0,0,0,3.4,0
145,2025-09-01,Engineering,0,3,4.0,3.5,5.2,0,0,0,0,1.6,0
145,2025-10-01,Engineering,0,3,3.2,2.5,5.2,0,0,1,0,1.7,0
145,2025-11-01,Engineering,0,3,3.6,3.8,5.3,0,1,0,0,3.3,0
145,2025-12-01,Engineering,1,5,3.7,3.1,5.4,0,0,1,0,3.8,0
146,2025-01-01,Sales,0,2,3.8,2.4,3.3,0,0,0,0,2.5,0
146,2025-02-01,Sales,0,3,3.7,2.7,3.4,0,1,1,0,3.3,0
146,2025-03-01,Sales,0,3,4.5,1.7,3.5,0,1,1,0,3.4,0
146,2025-04-01,Sales,0,3,4.0,1.4,3.5,0,0,0,0,3.6,0
146,2025-05-01,Sales,0,5,3.0,2.0,3.6,0,0,0,0,5.6,0
146,2025-06-01,Sales,0,4,4.0,1.9,3.7,0,0,1,0,2.2,0
146,2025-07-01,Sales,0,4,4.7,2.4,3.8,0,0,1,0,1.4,0
146,2025-08-01,Sales,0,4,5.0,2.5,3.9,0,0,1,0,1.3,0
146,2025-09-01,Sales,0,5,4.7,2.1,4.0,0,0,0,0,2.9,0
146,2025-10-01,Sales,0,3,3.9,3.1,4.0,0,0,0,0,2.1,0
146,2025-11-01,Sales,0,1,4.5,2.1,4.1,0,1,1,1,3.7,0
146,2025-12-01,Sales,1,4,4.2,1.5,4.2,1,0,1,0,8.1,1
147,2025-01-01,Customer Support,1,2,3.1,3.0,0.5,0,0,0,0,8.7,0
147,2025-02-01,Customer Support,1,4,3.3,3.2,0.6,0,0,0,0,10.1,0
147,2025-03-01,Customer Support,0,3,4.0,2.5,0.7,0,0,0,0,3.6,0
147,2025-04-01,Customer Support,1,2,3.2,2.8,0.8,0,0,0,1,14.7,0
147,2025-05-01,Customer Support,1,3,3.7,2.3,0.8,0,0,1,0,6.1,0
147,2025-06-01,Customer Support,1,4,4.1,3.0,0.9,0,0,0,0,8.0,0
147,2025-07-01,Customer Support,0,2,3.9,2.3,1.0,0,0,1,0,2.0,0
147,2025-08-01,Customer Support,1,4,3.1,2.5,1.1,0,0,0,0,12.3,0
147,2025-09-01,Customer Support,1,3,3.6,2.5,1.2,0,0,1,1,9.9,1
148,2025-01-01,Engineering,1,2,3.8,2.4,1.3,0,0,0,0,7.5,0
148,2025-02-01,Engineering,1,4,3.7,3.3,1.4,0,0,0,0,7.9,0
148,2025-03-01,Engineering,1,3,3.8,2.0,1.5,0,0,1,0,6.0,0
148,2025-04-01,Engineering,0,5,2.8,2.6,1.6,0,0,0,0,6.3,0
148,2025-05-01,Engineering,1,2,3.9,2.7,1.6,0,0,1,0,4.0,0
148,2025-06-01,Engineering,0,3,3.1,2.8,1.7,0,0,0,0,4.0,0
148,2025-07-01,Engineering,1,3,3.5,2.4,1.8,0,0,1,0,5.7,0
148,2025-08-01,Engineering,0,2,3.1,2.8,1.9,0,0,0,0,3.4,0
148,2025-09-01,Engineering,1,4,4.2,1.9,2.0,0,0,0,0,9.3,0
148,2025-10-01,Engineering,1,3,4.0,3.7,2.0,0,0,1,0,3.2,1
149,2025-01-01,Sales,0,4,2.9,4.4,5.0,0,0,0,1,3.8,0
149,2025-02-01,Sales,0,4,3.5,4.1,5.1,0,1,0,1,6.5,0
149,2025-03-01,Sales,1,4,3.0,3.5,5.2,0,0,0,0,6.2,0
149,2025-04-01,Sales,1,2,2.8,4.2,5.2,0,0,0,0,4.1,0
149,2025-05-01,Sales,0,2,2.9,4.2,5.3,0,0,1,0,1.0,0
149,2025-06-01,Sales,0,3,2.7,3.7,5.4,1,0,0,0,3.7,0
149,2025-07-01,Sales,1,3,2.7,4.2,5.5,0,0,0,0,4.7,0
149,2025-08-01,Sales,1,2,2.9,4.8,5.6,0,0,0,0,3.1,0
149,2025-09-01,Sales,0,3,2.8,4.0,5.7,0,0,0,1,3.5,0
149,2025-10-01,Sales,0,3,2.7,3.4,5.8,0,1,0,1,8.2,0
149,2025-11-01,Sales,0,4,2.8,4.1,5.8,0,0,0,0,2.2,0
149,2025-12-01,Sales,0,3,4.2,4.0,5.9,0,0,0,0,1.2,0
150,2025-01-01,Operations,0,3,3.7,2.8,1.7,0,0,0,0,3.3,0
150,2025-02-01,Operations,0,3,3.5,3.7,1.8,0,0,1,0,1.6,0
150,2025-03-01,Operations,0,2,3.6,3.0,1.9,0,0,0,0,2.7,0
150,2025-04-01,Operations,1,5,2.9,2.8,1.9,0,0,1,0,8.1,0
150,2025-05-01,Operations,1,4,3.5,3.8,2.0,0,0,1,1,7.6,0
150,2025-06-01,Operations,1,3,2.7,3.3,2.1,1,0,0,0,13.7,1
